Performing a staged update
non-fatal error removing directory: browser/chrome/icons/default/, rv: 0, err: 39
FINISH REMOVEDIR browser/chrome/icons/
non-fatal error removing directory: browser/chrome/icons/, rv: 0, err: 39
FINISH REMOVEDIR browser/chrome/
non-fatal error removing directory: browser/chrome/, rv: 0, err: 39
FINISH REMOVEDIR browser/
non-fatal error removing directory: browser/, rv: 0, err: 39
FINISH ADD updater.ini
FINISH ADD updater
FINISH ADD run-mozilla.sh
FINISH ADD removed-files
FINISH ADD precomplete
FINISH ADD plugin-container
FINISH ADD platform.ini
FINISH ADD palemoon-bin
FINISH ADD palemoon
FINISH ADD omni.ja
FINISH ADD libxul.so
FINISH ADD libssl3.so
FINISH ADD libsoftokn3.so
FINISH ADD libsoftokn3.chk
FINISH ADD libsmime3.so
FINISH ADD libplds4.so
FINISH ADD libplc4.so
FINISH ADD libnssutil3.so
FINISH ADD libnssdbm3.so
FINISH ADD libnssdbm3.chk
FINISH ADD libnssckbi.so
FINISH ADD libnss3.so
FINISH ADD libnspr4.so
FINISH ADD libmozsqlite3.so
FINISH ADD libmozavutil.so
FINISH ADD libmozavcodec.so
FINISH ADD liblgpllibs.so
FINISH ADD libfreeblpriv3.so
FINISH ADD libfreeblpriv3.chk
FINISH ADD icudt58l.dat
FINISH ADD icons/updater.png
FINISH ADD fonts/TwemojiMozilla.ttf
FINISH ADD dictionaries/en-US.dic
FINISH ADD dictionaries/en-US.aff
FINISH ADD dependentlibs.list
FINISH ADD defaults/pref/channel-prefs.js
FINISH ADD chrome.manifest
FINISH ADD browser/searchplugins/yahoo.xml
FINISH ADD browser/searchplugins/wikipedia.xml
FINISH ADD browser/searchplugins/twitter.xml
FINISH ADD browser/searchplugins/ecosia.xml
FINISH ADD browser/searchplugins/duckduckgo-palemoon.xml
FINISH ADD browser/searchplugins/bing.xml
FINISH ADD browser/omni.ja
FINISH ADD browser/icons/mozicon128.png
FINISH ADD browser/extensions/{972ce4c6-7e08-4474-a285-3208198ce6fd}.xpi
FINISH ADD browser/components/libbrowsercomps.so
FINISH ADD browser/components/components.manifest
FINISH ADD browser/chrome.manifest
FINISH ADD browser/chrome/icons/default/default48.png
FINISH ADD browser/chrome/icons/default/default32.png
FINISH ADD browser/chrome/icons/default/default16.png
FINISH ADD browser/blocklist.xml
FINISH ADD application.ini
succeeded
calling QuitProgressUI
